146	1	167483	169727	2245
147	1	169777	170575	799
148	1	170574	171465	892
149	1	171461	173444	1984
150	1	173601	174882	1282
151	1	175106	176528	1423
152	1	176609	176954	346
153	1	177000	177624	625
154	1	177661	178462	802
155	1	178454	179153	700
156	1	179236	180754	1519
157	1	180883	182308	1426
158	1	182462	183620	1159
159	1	183708	184095	388
160	1	184256	185069	814
161	1	185122	185947	826
162	1	185977	188650	2674
163	1	188711	189506	796
164	1	189873	190599	727
165	1	190856	191708	853
166	1	191854	192580	727
167	1	192871	193429	559
168	1	193520	194717	1198
169	1	194902	195664	763
170	1	195676	196534	859
171	1	196545	197898	1354
172	1	197927	200360	2434
173	1	200481	200967	487
174	1	200970	201996	1027
175	1	202100	202556	457
176	1	202559	203348	790
177	1	203347	204496	1150
178	1	204492	205089	598
179	1	205125	208608	3484
180	1	208620	209580	961
181	1	209678	211820	2143
182	1	211876	212266	391
183	1	212330	213629	1300
184	1	213677	213932	256
185	1	213924	214125	202
186	1	214290	214836	547
187	1	214832	215255	424
188	1	215268	215979	712
189	1	216178	217003	826
190	1	217056	218775	1720
191	1	218886	219594	709
192	1	219590	219995	406
193	1	220112	220928	817
194	1	220967	221621	655
195	1	221613	222645	1033
196	1	222832	223408	577
197	1	229166	229970	805
198	1	229966	230881	916
199	1	231121	231922	802
200	1	231925	232549	625
201	1	232596	233955	1360
202	1	234026	234782	757
203	1	234815	235538	724
204	1	235534	236002	469
205	1	236066	236798	733
206	1	237334	238120	787
207	1	238256	238736	481
208	1	238745	239102	358
209	1	239105	239378	274
210	1	239418	240189	772
211	1	240342	240816	475
212	1	240858	243303	2446
213	1	243542	244121	580
214	1	244326	245094	769
215	1	245064	245805	742
216	1	245960	246239	280
217	1	246241	246502	262
218	1	246711	247461	751
219	1	247636	248134	499
220	1	248357	250070	1714
221	1	250071	250827	757
222	1	250897	251953	1057
223	1	252004	252298	295
224	1	252300	252699	400
225	1	252708	253161	454
226	1	253478	253685	208
227	1	253701	254202	502
228	1	254258	255716	1459
229	1	255976	256435	460
230	1	256526	257771	1246
231	1	257828	257899	72
231	2	258675	259006	332
232	1	259044	260100	1057
233	1	260387	261491	1105
234	1	261502	262756	1255
235	1	263149	263212	64
236	1	263327	263669	343
237	1	263689	264007	319
238	1	264025	264247	223
239	1	264255	264732	478
240	1	264747	265206	460
241	1	265303	265543	241
242	1	265619	266087	469
243	1	266109	266553	445
244	1	266552	266774	223
245	1	266775	266967	193
246	1	267183	268005	823
247	1	268096	268960	865
248	1	269288	270182	895
249	1	270277	270535	259
249	2	271763	272189	427
250	1	270602	271754	1153
251	1	272846	273954	1109
252	1	274100	275117	1018
253	1	275324	276728	1405
254	1	276714	277647	934
255	1	277755	278802	1048
256	1	278813	279161	349
257	1	279177	279681	505
258	1	279599	279875	277
259	1	279930	280104	175
260	1	280113	280362	250
261	1	280426	280735	310
262	1	280828	281983	1156
263	1	282277	283186	910
264	1	283200	285168	1969
265	1	285394	286777	1384
266	1	286788	288399	1612
267	1	288403	289162	760
268	1	289300	290305	1006
269	1	290428	290633	206
270	1	290648	291152	505
271	1	291070	291346	277
272	1	291403	292231	829
273	1	292321	292948	628
274	1	293219	293918	700
275	1	293944	294799	856
276	1	295138	295579	442
277	1	295695	297096	1402
278	1	297380	297719	340
279	1	297713	297791	79
280	1	297769	298726	958
281	1	298735	300934	2200
282	1	300930	301887	958
283	1	301883	302573	691
284	1	302990	303605	616
285	1	303852	304182	331
286	1	304494	305205	712
287	1	305173	306817	1645
288	1	306806	309332	2527
289	1	309357	310026	670
290	1	310083	310671	589
291	1	310745	311336	592
292	1	312111	312339	229
293	1	312373	312514	142
294	1	312513	312777	265
295	1	313140	313242	103
296	1	313715	313805	91
297	1	314356	315228	873
298	1	315290	315590	301
299	1	315586	316453	868
300	1	316485	317169	685
301	1	317438	317567	130
302	1	317725	318319	595
303	1	318330	318567	238
304	1	318675	320001	1327
305	1	320226	321081	856
306	1	321607	322327	721
307	1	322337	323765	1429
308	1	323757	324453	697
309	1	324695	325364	670
310	1	325576	327247	1672
311	1	327260	328733	1474
312	1	328746	329334	589
313	1	329462	331496	2035
314	1	332370	333459	1090
315	1	333500	334433	934
316	1	334524	335022	499
317	1	335279	335885	607
318	1	335924	336788	865
319	1	336777	338325	1549
320	1	338324	339743	1420
321	1	340164	341115	952
322	1	341124	342507	1384
323	1	342883	343933	1051
324	1	344175	344991	817
325	1	345403	345649	247
326	1	345665	346337	673
327	1	346483	346759	277
328	1	346856	348443	1588
329	1	348681	349572	892
330	1	350011	351181	1171
331	1	351214	352666	1453
332	1	352705	354592	1888
333	1	354921	356181	1261
334	1	356170	357454	1285
335	1	357790	358690	901
336	1	358798	359458	661
337	1	359488	359959	472
338	1	359991	361146	1156
339	1	361248	361860	613
340	1	361925	363179	1255
341	1	363230	366305	3076
342	1	366427	367510	1084
343	1	367586	368420	835
344	1	368610	370275	1666
345	1	370276	371221	946
346	1	371238	372105	868
347	1	372114	372924	811
348	1	372920	373871	952
349	1	373867	374881	1015
350	1	375458	376670	1213
351	1	376771	377311	541
352	1	377534	378368	835
353	1	378461	379571	1111
354	1	379605	379881	277
355	1	380068	380842	775
356	1	382590	382872	283
356	2	380843	381260	418
357	1	381350	381716	367
358	1	381673	382579	907
359	1	382738	383935	1198
360	1	384058	384616	559
361	1	385231	386194	964
362	1	386206	386974	769
363	1	386970	387798	829
364	1	387794	388646	853
365	1	388752	389727	976
366	1	390250	391708	1459
366	2	392969	394418	1450
367	1	391738	392605	868
368	1	392601	392901	301
369	1	394505	395129	625
370	1	395129	396287	1159
371	1	396638	397859	1222
372	1	397871	398966	1096
373	1	399024	399333	310
374	1	399592	399805	214
375	1	399828	400923	1096
376	1	401385	401646	262
377	1	401746	403162	1417
378	1	403280	403601	322
379	1	403702	404818	1117
380	1	404834	405644	811
381	1	405763	406222	460
382	1	406404	406929	526
383	1	406978	407170	193
384	1	407427	408105	679
385	1	408176	408461	286
386	1	408608	408950	343
387	1	409107	410019	913
388	1	410143	411052	910
389	1	411296	412481	1186
390	1	412606	415753	3148
391	1	415749	416952	1204
392	1	417141	417831	691
393	1	417888	419184	1297
394	1	419590	420910	1321
395	1	420985	422359	1375
396	1	422517	424332	1816
397	1	424336	424918	583
398	1	425010	426081	1072
399	1	426136	427264	1129
400	1	427286	427619	334
401	1	427646	429494	1849
402	1	429504	430476	973
403	1	430604	430952	349
404	1	431128	432013	886
405	1	432311	432851	541
406	1	433001	433451	451
407	1	433454	434558	1105
408	1	434646	435117	472
409	1	435136	435556	421
410	1	435633	436611	979
411	1	436588	437107	520
412	1	437160	438135	976
413	1	438314	440177	1864
414	1	440201	441101	901
415	1	441100	441343	244
416	1	441548	442997	1450
417	1	443050	443641	592
418	1	443603	444515	913
419	1	444682	445174	493
420	1	445301	446666	1366
421	1	446814	447705	892
422	1	447716	448046	331
423	1	448045	448660	616
424	1	448649	450641	1993
425	1	450662	451610	949
426	1	452069	453545	1477
427	1	453588	454167	580
428	1	454471	454789	319
429	1	455132	456431	1300
430	1	456676	457300	625
431	1	457425	458700	1276
432	1	458887	461242	2356
433	1	461450	461723	274
434	1	461914	463786	1873
435	1	463936	464308	373
436	1	464401	464800	400
437	1	464851	465547	697
438	1	465611	467312	1702
439	1	467411	468230	820
440	1	468382	468841	460
441	1	468870	470643	1774
442	1	470635	472417	1783
443	1	472597	472936	340
444	1	472965	474252	1288
445	1	474300	475161	862
446	1	475378	475951	574
447	1	475981	476371	391
448	1	476671	477025	355
449	1	477066	478617	1552
450	1	478780	479251	472
451	1	479366	479918	553
452	1	480089	480308	220
453	1	480333	480708	376
454	1	481253	484403	3151
455	1	484425	485619	1195
456	1	485760	486408	649
457	1	486535	489898	3364
458	1	490109	490271	163
459	1	490284	490812	529
460	1	490881	491259	379
461	1	491411	491963	553
462	1	492091	494023	1933
463	1	494075	494405	331
464	1	494404	495010	607
465	1	495119	496994	1876
466	1	497174	497819	646
467	1	498054	499017	964
468	1	499013	499973	961
469	1	500124	501429	1306
470	1	501561	503238	1678
471	1	503475	504696	1222
472	1	504913	506566	1654
473	1	506602	507082	481
474	1	507285	508080	796
475	1	508217	508559	343
476	1	508874	511379	2506
477	1	511640	512573	934
478	1	512575	513868	1294
479	1	513992	514400	409
480	1	514400	514859	460
481	1	514855	515773	919
482	1	515918	516596	679
483	1	516582	517362	781
484	1	517424	518279	856
485	1	518339	519149	811
486	1	519138	519765	628
487	1	519732	520419	688
488	1	520415	522830	2416
489	1	523260	527541	4282
490	1	527580	527949	370
491	1	527951	528659	709
492	1	528639	529130	492
493	1	529499	529592	94
494	1	529659	530016	358
494	2	529594	529660	67
495	1	530131	531226	1096
496	1	531294	532221	928
497	1	532450	532933	484
498	1	533010	533826	817
499	1	533915	535697	1783
500	1	535709	536486	778
501	1	536585	537464	880
502	1	537632	539087	1456
503	1	539146	540508	1363
504	1	540564	541866	1303
505	1	541887	543033	1147
506	1	543260	544046	787
507	1	544056	545292	1237
508	1	545313	546363	1051
509	1	546679	548347	1669
510	1	548356	549616	1261
511	1	549626	550442	817
512	1	550438	551332	895
513	1	551526	552594	1069
514	1	552590	553100	511
515	1	553217	553940	724
516	1	553942	554437	496
517	1	554610	555996	1387
518	1	556031	556553	523
519	1	556660	556873	214
520	1	556874	557741	868
521	1	558211	558754	544
522	1	558973	559666	694
523	1	559696	562300	2605
524	1	562335	563319	985
525	1	563329	563845	517
526	1	563847	564480	634
527	1	564814	565978	1165
528	1	565857	566079	223
529	1	566097	566376	280
530	1	566375	566687	313
531	1	566683	566776	94
531	2	568034	568247	214
532	1	566841	567141	301
533	1	567137	568004	868
534	1	568314	568647	334
535	1	568901	570428	1528
536	1	570892	571444	553
537	1	571453	572251	799
538	1	572367	572469	103
539	1	572465	572921	457
540	1	572920	573091	172
541	1	573083	573374	292
542	1	573370	573733	364
543	1	573729	573870	142
544	1	573955	574339	385
545	1	575785	576825	1041
545	2	574528	574586	59
546	1	574736	575753	1018
547	1	577397	577613	217
548	1	577612	578110	499
549	1	578106	578568	463
550	1	578326	578509	184
551	1	578599	578893	295
552	1	579183	579594	412
553	1	579879	580086	208
554	1	580250	580445	196
555	1	580833	581379	547
556	1	581353	581662	310
557	1	581659	582097	439
558	1	582802	582806	5
558	2	582151	582804	654
559	1	582952	583135	184
560	1	583680	584430	751
561	1	584679	585633	955
562	1	586146	586908	763
563	1	587090	587981	892
564	1	587981	590954	2974
565	1	590940	593178	2239
566	1	593327	594770	1444
567	1	594759	595443	685
568	1	595599	596973	1375
569	1	597130	597463	334
570	1	597478	598702	1225
571	1	598713	601857	3145
572	1	601958	603335	1378
573	1	603415	604663	1249
574	1	604770	605424	655
575	1	605517	605886	370
576	1	605950	606199	250
577	1	606264	607383	1120
578	1	607835	607988	154
579	1	608064	609177	1114
580	1	609458	610079	622
581	1	610253	612494	2242
582	1	612736	613939	1204
583	1	613941	614160	220
584	1	614156	618038	3883
585	1	618253	619387	1135
586	1	619383	620199	817
587	1	620195	621188	994
588	1	621184	622189	1006
589	1	622299	623550	1252
590	1	623553	624510	958
591	1	624884	626060	1177
592	1	626069	627680	1612
593	1	627693	628551	859
594	1	628550	629297	748
595	1	629299	629713	415
596	1	629893	631999	2107
597	1	632181	632379	199
598	1	632388	633477	1090
599	1	633585	634746	1162
600	1	634746	635376	631
601	1	635348	636569	1222
602	1	636715	637618	904
603	1	637826	638573	748
604	1	638944	639508	565
605	1	639752	641318	1567
606	1	641438	641867	430
607	1	642087	643326	1240
608	1	643556	643967	412
609	1	644196	645003	808
610	1	645116	646580	1465
611	1	646630	647509	880
612	1	647483	648035	553
613	1	648038	649571	1534
614	1	649581	650490	910
615	1	650486	650783	298
616	1	650797	651856	1060
617	1	652234	653893	1660
618	1	653861	654542	682
619	1	654582	655968	1387
620	1	656556	657117	562
621	1	657291	657501	211
622	1	657554	657938	385
623	1	658030	658225	196
623	2	658224	658818	595
624	1	658946	659150	205
625	1	659250	660216	967
626	1	660424	661378	955
627	1	661636	662278	643
628	1	662378	662642	265
629	1	662751	663963	1213
630	1	664101	665190	1090
631	1	665200	666313	1114
632	1	666315	668217	1903
633	1	668247	668715	469
634	1	668718	669036	319
635	1	669295	669907	613
636	1	669930	670572	643
637	1	670573	671605	1033
638	1	671604	672186	583
639	1	672200	674783	2584
640	1	675017	675500	484
641	1	675569	676547	979
642	1	676710	677418	709
643	1	677414	678842	1429
644	1	678851	679406	556
645	1	679507	680215	709
646	1	680211	681663	1453
647	1	681722	683393	1672
648	1	683476	684412	937
649	1	684529	685255	727
650	1	685254	685929	676
651	1	685928	686669	742
652	1	686838	687747	910
653	1	687996	689013	1018
654	1	689342	690881	1540
655	1	690905	691784	880
656	1	691873	692341	469
657	1	692337	693378	1042
658	1	693530	694955	1426
659	1	695100	696276	1177
660	1	697512	699177	1666
661	1	699573	700326	754
662	1	700373	701594	1222
663	1	701602	702751	1150
664	1	702810	703611	802
665	1	703943	705890	1948
666	1	706092	707757	1666
667	1	708333	709740	1408
668	1	709789	710116	328
669	1	710199	710646	448
670	1	710638	710725	88
671	1	710934	711465	532
672	1	711604	711898	295
673	1	712037	712802	766
674	1	712986	713532	547
675	1	713557	715198	1642
676	1	715411	715906	496
677	1	715946	716597	652
678	1	716720	716870	151
679	1	716945	718265	1321
680	1	718261	720460	2200
681	1	720582	720840	259
682	1	721055	721733	679
683	1	721729	724414	2686
684	1	724406	724979	574
685	1	724987	727036	2050
686	1	727058	728732	1675
687	1	728731	728821	91
688	1	729133	729340	208
689	1	729582	733776	4195
690	1	733775	734102	328
691	1	734132	735653	1522
692	1	735649	736219	571
693	1	736444	736684	241
694	1	736824	737961	1138
695	1	738091	738853	763
696	1	739000	739510	511
697	1	739506	740925	1420
698	1	741074	742556	1483
699	1	742826	743570	745
700	1	743592	744249	658
701	1	744242	745175	934
702	1	745164	745899	736
703	1	745934	746726	793
704	1	746722	747769	1048
705	1	747920	748982	1063
706	1	748978	749707	730
707	1	749721	752169	2449
708	1	752228	752795	568
709	1	753184	754468	1285
710	1	755176	755566	391
711	1	755559	755907	349
712	1	755906	757673	1768
713	1	757688	758405	718
714	1	758705	761507	2803
715	1	761521	762739	1219
716	1	763013	764180	1168
717	1	764179	765049	871
718	1	765152	765875	724
719	1	765983	767960	1978
720	1	767977	770611	2635
721	1	771457	773026	1570
722	1	773041	774181	1141
723	1	774195	774309	115
724	1	774308	774602	295
725	1	774751	775156	406
726	1	775152	775845	694
727	1	775848	776277	430
728	1	776341	777607	1267
729	1	777739	779032	1294
730	1	779066	779588	523
731	1	779597	780389	793
732	1	782084	783128	1045
733	1	783165	783885	721
734	1	783881	784823	943
735	1	784936	785317	382
736	1	785632	786685	1054
737	1	786842	787595	754
738	1	787796	788837	1042
739	1	788830	789979	1150
740	1	789982	791029	1048
741	1	791038	792055	1018
742	1	792315	793788	1474
743	1	793855	794644	790
744	1	794772	794922	151
745	1	795088	795862	775
746	1	795861	796551	691
747	1	796553	797612	1060
748	1	797612	798431	820
749	1	798585	799581	997
750	1	799621	800575	955
751	1	800758	801811	1054
752	1	801886	803320	1435
753	1	803502	805764	2263
754	1	805997	807281	1285
755	1	807432	807909	478
756	1	807967	809257	1291
757	1	809343	810384	1042
758	1	810380	811535	1156
759	1	811521	812277	757
760	1	812269	812947	679
761	1	813525	815547	2023
762	1	815738	816647	910
763	1	817043	818033	991
764	1	818054	818567	514
765	1	818569	819055	487
766	1	819047	819293	247
767	1	819294	819747	454
768	1	819883	820588	706
769	1	820792	821506	715
770	1	821541	822498	958
771	1	822497	823739	1243
772	1	823735	824497	763
773	1	824629	825040	412
774	1	825001	826108	1108
775	1	826118	827252	1135
776	1	827244	828981	1738
777	1	828973	829972	1000
778	1	829971	830643	673
779	1	830871	832236	1366
780	1	832467	832950	484
781	1	833069	835220	2152
782	1	835247	836210	964
783	1	836350	837436	1087
784	1	837664	837925	262
785	1	838189	838456	268
786	1	838529	839207	679
787	1	839248	841531	2284
788	1	841795	842056	262
789	1	842331	843258	928
790	1	843254	845480	2227
791	1	845740	846463	724
792	1	846459	847119	661
793	1	847257	848004	748
794	1	848407	848911	505
795	1	849209	850097	889
796	1	850449	850965	517
797	1	851013	852597	1585
798	1	852868	852997	130
799	1	853182	853650	469
800	1	853646	854765	1120
801	1	854823	855744	922
802	1	855962	857555	1594
803	1	857795	859061	1267
804	1	859212	860028	817
805	1	860173	862606	2434
806	1	862611	863511	901
807	1	863641	864304	664
808	1	864379	865129	751
809	1	865128	866364	1237
810	1	866567	867533	967
811	1	867519	869391	1873
812	1	869410	870949	1540
813	1	870966	871887	922
814	1	871889	872801	913
815	1	872978	875327	2350
816	1	875334	876663	1330
817	1	876709	878035	1327
818	1	878247	878631	385
819	1	878741	879857	1117
820	1	879853	880480	628
821	1	880726	881929	1204
822	1	881975	882734	760
823	1	882791	883388	598
824	1	883672	884905	1234
825	1	884945	885230	286
826	1	885315	886131	817
827	1	886130	887339	1210
828	1	887422	887959	538
829	1	888133	889819	1687
830	1	890088	890466	379
831	1	890495	890753	259
832	1	890912	891200	289
833	1	891183	891906	724
834	1	891966	892869	904
835	1	892956	893433	478
836	1	893783	894896	1114
837	1	894990	896124	1135
838	1	896133	897087	955
839	1	897083	897929	847
840	1	897988	898477	490
841	1	898517	899645	1129
842	1	899843	900575	733
843	1	900865	901534	670
844	1	901533	902250	718
845	1	902256	902988	733
846	1	903005	903734	730
847	1	903951	904467	517
848	1	904592	904916	325
849	1	904912	905743	832
850	1	905739	906753	1015
851	1	906851	908282	1432
852	1	908292	909294	1003
853	1	909330	911049	1720
854	1	911181	912150	970
855	1	912161	913814	1654
856	1	913957	914857	901
857	1	915351	916047	697
858	1	916472	918131	1660
859	1	918127	919120	994
860	1	919234	920350	1117
861	1	920346	922293	1948
862	1	922365	922590	226
863	1	922912	923233	322
864	1	923263	925540	2278
865	1	926224	926443	220
866	1	926727	927432	706
867	1	927473	929195	1723
868	1	929195	930962	1768
869	1	931084	932050	967
870	1	932594	933089	496
871	1	933223	937213	3991
872	1	937371	937983	613
873	1	937993	939337	1345
874	1	939427	940720	1294
875	1	940958	943403	2446
876	1	943413	944031	619
877	1	944032	944896	865
878	1	944930	945557	628
879	1	945870	947019	1150
880	1	947228	948659	1432
881	1	948659	949568	910
882	1	949667	950258	592
883	1	950339	951080	742
884	1	951271	953554	2284
885	1	953608	954466	859
886	1	954871	956632	1762
887	1	956761	957454	694
888	1	957652	958741	1090
889	1	958811	960095	1285
890	1	960263	961028	766
891	1	961200	961884	685
892	1	961994	963668	1675
893	1	963827	964112	286
894	1	964319	966584	2266
895	1	966620	968369	1750
896	1	968365	969352	988
897	1	969388	970621	1234
898	1	970672	970855	184
899	1	970851	971598	748
900	1	971751	972645	895
901	1	972621	973401	781
902	1	973536	974322	787
903	1	974318	975641	1324
904	1	975621	976326	706
905	1	976325	980786	4462
906	1	981046	982894	1849
907	1	983074	983623	550
908	1	983649	984297	649
909	1	984518	985709	1192
910	1	985893	986982	1090
911	1	987584	988985	1402
912	1	989153	990356	1204
913	1	990621	993234	2614
914	1	993276	994044	769
915	1	994040	994832	793
916	1	994842	995988	1147
917	1	995984	996944	961
918	1	996936	997512	577
919	1	997867	998407	541
920	1	998489	999191	703
921	1	999215	1001816	2602
922	1	1001806	1002877	1072
923	1	1002888	1003431	544
924	1	1003438	1003954	517
925	1	1003946	1004657	712
926	1	1004767	1005778	1012
927	1	1005951	1006494	544
928	1	1006490	1007600	1111
929	1	1007843	1009952	2110
930	1	1009963	1011871	1909
931	1	1012000	1013254	1255
932	1	1013258	1014899	1642
933	1	1014895	1015459	565
934	1	1015714	1015882	169
935	1	1015951	1016470	520
936	1	1016538	1018299	1762
937	1	1018484	1018937	454
938	1	1019012	1020053	1042
939	1	1020409	1020919	511
940	1	1021137	1021767	631
941	1	1021729	1023883	2155
942	1	1023901	1024348	448
943	1	1024470	1026525	2056
944	1	1026556	1027015	460
945	1	1027110	1027773	664
946	1	1027945	1028359	415
947	1	1028403	1028721	319
948	1	1028778	1029969	1192
949	1	1030063	1030342	280
950	1	1030338	1030668	331
951	1	1030758	1031418	661
952	1	1032138	1033257	1120
953	1	1033253	1035047	1795
954	1	1035065	1035773	709
955	1	1035769	1036357	589
956	1	1036353	1036752	400
957	1	1036748	1037606	859
958	1	1037739	1039284	1546
959	1	1039295	1040432	1138
960	1	1040444	1040537	94
961	1	1040616	1041915	1300
962	1	1042029	1044210	2182
963	1	1044229	1044676	448
964	1	1044663	1045803	1141
965	1	1045848	1047945	2098
966	1	1047944	1048691	748
967	1	1048687	1049332	646
968	1	1049438	1049744	307
969	1	1049832	1050108	277
970	1	1050026	1050530	505
971	1	1050962	1051175	214
972	1	1051460	1051673	214
973	1	1051846	1052077	232
974	1	1052066	1052240	175
975	1	1052288	1053362	1075
976	1	1053433	1056178	2746
977	1	1056260	1057289	1030
978	1	1057261	1057954	694
979	1	1058083	1059256	1174
980	1	1059255	1061802	2548
981	1	1061798	1062398	601
982	1	1062549	1062855	307
983	1	1062854	1063775	922
984	1	1064035	1065292	1258
985	1	1065584	1066826	1243
986	1	1066863	1067091	229
987	1	1067111	1067708	598
988	1	1068080	1068254	175
989	1	1068510	1069839	1330
990	1	1069859	1070354	496
991	1	1070364	1070955	592
992	1	1070964	1071765	802
993	1	1071772	1072159	388
994	1	1072170	1072863	694
995	1	1072862	1074011	1150
996	1	1074241	1074880	640
997	1	1074919	1078882	3964
998	1	1079304	1080813	1510
999	1	1081355	1081460	106
999	2	1081459	1082185	727
1000	1	1082242	1083370	1129
1001	1	1083375	1084647	1273
1002	1	1084991	1086056	1066
1003	1	1086105	1086519	415
1004	1	1086520	1087846	1327
1005	1	1087838	1089857	2020
1006	1	1089865	1092289	2425
1007	1	1092875	1094234	1360
1008	1	1094274	1095141	868
1009	1	1095137	1095437	301
1010	1	1095504	1095846	343
1011	1	1095842	1096829	988
1012	1	1097885	1098824	940
1013	1	1098878	1099616	739
1014	1	1099639	1100194	556
1015	1	1100295	1100787	493
1016	1	1100850	1101684	835
1017	1	1101710	1102127	418
1018	1	1102151	1102541	391
1019	1	1102545	1103196	652
1020	1	1103950	1104406	457
1021	1	1104446	1104902	457
1022	1	1104960	1105293	334
1023	1	1105413	1105725	313
1024	1	1105819	1106353	535
1025	1	1106354	1107776	1423
1026	1	1107783	1108941	1159
1027	1	1109334	1110870	1537
1028	1	1110862	1113406	2545
1029	1	1113578	1113806	229
1030	1	1113806	1114181	376
1031	1	1114263	1115490	1228
1032	1	1115661	1116582	922
1033	1	1116806	1117859	1054
1034	1	1117900	1118476	577
1035	1	1118479	1119046	568
1036	1	1119306	1119447	142
1037	1	1119467	1120586	1120
1038	1	1120700	1120955	256
1039	1	1121241	1121487	247
1040	1	1121560	1122607	1048
1041	1	1122712	1123273	562
1042	1	1123406	1124054	649
1043	1	1124117	1125326	1210
1044	1	1125561	1126146	586
1045	1	1126156	1126804	649
1046	1	1126805	1127729	925
1047	1	1127838	1129374	1537
1048	1	1129413	1129830	418
1049	1	1129834	1130128	295
1050	1	1130203	1130863	661
1051	1	1131017	1131434	418
1052	1	1131437	1131842	406
1053	1	1131853	1132549	697
1054	1	1132573	1133782	1210
1055	1	1133801	1134557	757
1056	1	1134728	1135511	784
1057	1	1135563	1136262	700
1058	1	1136273	1137371	1099
1059	1	1137370	1138312	943
1060	1	1138377	1140021	1645
1061	1	1140032	1140986	955
1062	1	1141181	1144367	3187
1063	1	1144501	1144822	322
1064	1	1144939	1145899	961
1065	1	1146010	1146595	586
1066	1	1146793	1147315	523
1067	1	1147366	1147540	175
1068	1	1147620	1148691	1072
1069	1	1148758	1149712	955
1070	1	1149727	1150657	931
1071	1	1150669	1151404	736
1072	1	1151614	1151851	238
1073	1	1151938	1153180	1243
1074	1	1153299	1154109	811
1075	1	1154111	1155134	1024
1076	1	1155123	1155765	643
1077	1	1155761	1156766	1006
1078	1	1156776	1157574	799
1079	1	1157868	1159302	1435
1080	1	1159361	1161551	2191
1081	1	1161884	1162244	361
1082	1	1162246	1162624	379
1083	1	1162637	1163279	643
1084	1	1163259	1164084	826
1085	1	1164094	1165120	1027
1086	1	1165142	1165685	544
1087	1	1166084	1167389	1306
